,image1,image2,win1,win2,tie
36378,train-12649.jpg,train-29046.jpg,10,0,0
36379,train-23151.jpg,train-15586.jpg,0,10,0
36380,test-00923.jpg,train-05615.jpg,6,4,0
36381,train-02350.jpg,train-08685.jpg,2,6,2
36382,train-12859.jpg,train-30028.jpg,1,9,0
36383,train-09683.jpg,test-00049.jpg,0,8,2
36384,train-12347.jpg,train-19124.jpg,4,2,4
36385,train-27183.jpg,train-26808.jpg,8,2,0
36386,train-02980.jpg,train-29364.jpg,8,2,0
36387,train-19204.jpg,train-15992.jpg,4,6,0
36388,train-09904.jpg,train-06386.jpg,1,7,2
36389,train-06583.jpg,test-03947.jpg,7,3,0
36390,test-03615.jpg,train-16065.jpg,7,0,3
36391,train-12486.jpg,train-21807.jpg,0,8,2
36392,train-23171.jpg,train-15783.jpg,3,5,2
36393,train-04847.jpg,test-07557.jpg,4,2,4
36394,test-00842.jpg,train-30481.jpg,4,3,3
36395,train-04940.jpg,train-17854.jpg,0,10,0
36396,test-06149.jpg,train-11396.jpg,7,3,0
36397,train-28014.jpg,train-02922.jpg,7,3,0
36398,train-13373.jpg,train-17973.jpg,10,0,0
36399,train-02976.jpg,train-26399.jpg,7,0,3
36400,train-25661.jpg,train-11755.jpg,7,3,0
36401,train-20876.jpg,train-08238.jpg,6,3,1
36402,train-30055.jpg,train-25234.jpg,6,3,1
36403,train-03740.jpg,train-30364.jpg,2,8,0
36404,train-24371.jpg,test-06055.jpg,3,6,1
36405,train-18507.jpg,train-04589.jpg,3,4,3
36406,train-01653.jpg,train-24146.jpg,7,3,0
36407,train-32288.jpg,train-03304.jpg,8,2,0
36408,train-22668.jpg,test-04790.jpg,0,9,1
36409,train-32006.jpg,train-31918.jpg,7,3,0
36410,train-01645.jpg,train-24277.jpg,5,5,0
36411,test-07856.jpg,train-07933.jpg,2,7,1
36412,train-16978.jpg,train-13732.jpg,1,9,0
36413,train-15550.jpg,train-21137.jpg,9,1,0
36414,test-02462.jpg,test-06163.jpg,3,5,2
36415,train-20032.jpg,train-12477.jpg,1,9,0
36416,train-20864.jpg,train-11225.jpg,1,6,3
36417,train-14908.jpg,train-16797.jpg,10,0,0
36418,train-01014.jpg,train-08725.jpg,8,2,0
36419,train-10503.jpg,train-02408.jpg,4,6,0
36420,train-31637.jpg,test-04003.jpg,10,0,0
36421,test-05142.jpg,test-02461.jpg,3,4,2
36422,train-30547.jpg,train-23254.jpg,0,10,0
36423,train-08857.jpg,train-13659.jpg,10,0,0
36424,train-29667.jpg,train-16286.jpg,2,7,1
36425,train-17020.jpg,train-30365.jpg,10,0,0
36426,train-00524.jpg,train-22047.jpg,7,2,1
36427,train-26785.jpg,train-08818.jpg,0,7,3
36428,train-13084.jpg,train-03523.jpg,8,1,1
36429,train-16035.jpg,train-16592.jpg,5,4,1
36430,train-06424.jpg,test-03581.jpg,6,3,1
36431,train-09371.jpg,train-26495.jpg,5,5,0
36432,train-16320.jpg,train-08385.jpg,1,8,1
36433,train-27754.jpg,train-03806.jpg,9,1,0
36434,train-04119.jpg,train-01892.jpg,2,4,4
36435,train-29633.jpg,train-09519.jpg,2,8,0
36436,train-10478.jpg,test-06804.jpg,10,0,0
36437,train-16479.jpg,train-01035.jpg,8,2,0
36438,test-04090.jpg,train-02812.jpg,8,2,0
36439,train-10685.jpg,train-04953.jpg,2,8,0
36440,test-01921.jpg,train-01926.jpg,6,0,4
36441,train-24540.jpg,train-22116.jpg,1,2,7
36442,train-24634.jpg,train-18207.jpg,3,7,0
36443,test-01500.jpg,train-24010.jpg,0,9,1
36444,train-29344.jpg,train-27410.jpg,5,5,0
36445,train-14961.jpg,train-08305.jpg,6,3,1
36446,train-30877.jpg,train-16675.jpg,0,10,0
36447,train-08316.jpg,train-10735.jpg,0,8,2
36448,train-21190.jpg,train-16300.jpg,7,3,0
36449,train-21281.jpg,train-03405.jpg,4,6,0
36450,train-02319.jpg,train-15557.jpg,2,8,0
36451,train-03876.jpg,test-02063.jpg,5,4,1
36452,train-26524.jpg,train-15138.jpg,10,0,0
36453,train-13330.jpg,train-30189.jpg,2,4,4
36454,train-10336.jpg,test-01292.jpg,0,10,0
36455,train-31813.jpg,train-24454.jpg,0,10,0
36456,test-05206.jpg,train-22784.jpg,4,2,4
36457,train-31186.jpg,train-18381.jpg,4,3,3
36458,train-24493.jpg,train-07817.jpg,4,6,0
36459,train-03867.jpg,test-03732.jpg,2,5,3
36460,test-01406.jpg,train-25397.jpg,9,1,0
36461,train-00446.jpg,train-20056.jpg,2,6,2
36462,train-29777.jpg,train-27079.jpg,3,7,0
36463,train-14087.jpg,train-14435.jpg,2,8,0
36464,train-26616.jpg,test-00200.jpg,2,4,4
36465,train-31291.jpg,train-06817.jpg,0,10,0
36466,train-24139.jpg,train-03367.jpg,3,7,0
36467,train-08371.jpg,train-27075.jpg,3,4,3
36468,train-11387.jpg,test-00002.jpg,7,2,1
36469,train-23508.jpg,train-32149.jpg,1,9,0
36470,train-11855.jpg,test-08087.jpg,5,0,5
36471,train-10413.jpg,train-19620.jpg,10,0,0
36472,train-12144.jpg,train-10758.jpg,10,0,0
36473,train-06015.jpg,train-10048.jpg,2,8,0
36474,train-14386.jpg,train-16215.jpg,7,2,1
36475,train-05166.jpg,train-01361.jpg,9,1,0
36476,train-13907.jpg,train-00880.jpg,7,1,2
36477,train-30738.jpg,test-04258.jpg,0,9,0
36478,test-03983.jpg,train-05595.jpg,0,4,6
36479,train-25961.jpg,train-11886.jpg,3,7,0
36480,test-01699.jpg,train-10297.jpg,4,6,0
36481,test-06659.jpg,train-03516.jpg,5,4,1
36482,test-01286.jpg,train-31651.jpg,4,2,4
36483,train-26642.jpg,train-20485.jpg,9,1,0
36484,train-10474.jpg,train-06823.jpg,1,7,2
36485,train-09567.jpg,train-04651.jpg,2,4,4
36486,train-21829.jpg,train-10798.jpg,1,9,0
36487,train-06504.jpg,train-05013.jpg,10,0,0
36488,test-03495.jpg,train-21350.jpg,0,10,0
36489,train-22876.jpg,train-15814.jpg,3,7,0
36490,train-03046.jpg,train-02518.jpg,4,6,0
36491,test-04491.jpg,train-01584.jpg,5,4,1
36492,train-11124.jpg,train-17333.jpg,3,6,1
36493,train-26818.jpg,test-08089.jpg,10,0,0
36494,train-30405.jpg,train-26499.jpg,6,3,1
36495,train-09062.jpg,train-12051.jpg,8,1,1
36496,train-14399.jpg,train-10210.jpg,6,1,3
36497,train-23265.jpg,train-27714.jpg,4,6,0
36498,train-28481.jpg,train-29873.jpg,2,1,7
36499,train-22126.jpg,train-24071.jpg,2,7,1
36500,train-32589.jpg,train-17182.jpg,4,5,1
36501,train-04569.jpg,train-03878.jpg,9,1,0
36502,train-12667.jpg,train-02655.jpg,9,1,0
36503,test-00485.jpg,train-17635.jpg,4,5,1
36504,train-13449.jpg,train-04928.jpg,1,9,0
36505,train-09389.jpg,train-07992.jpg,4,4,2
36506,train-08355.jpg,test-00406.jpg,1,9,0
36507,train-28011.jpg,train-32152.jpg,10,0,0
36508,train-19823.jpg,train-09109.jpg,1,8,1
36509,train-07080.jpg,train-11826.jpg,2,8,0
36510,test-00587.jpg,test-07753.jpg,0,10,0
36511,train-27017.jpg,train-12575.jpg,5,5,0
36512,train-08015.jpg,train-02229.jpg,4,2,4
36513,train-22548.jpg,train-25653.jpg,7,2,1
36514,test-03534.jpg,train-03027.jpg,0,10,0
36515,test-02630.jpg,test-02091.jpg,0,10,0
36516,test-07196.jpg,test-03763.jpg,1,6,3
36517,train-04453.jpg,train-24048.jpg,0,10,0
36518,train-00949.jpg,test-02247.jpg,3,7,0
36519,train-20707.jpg,train-07894.jpg,8,1,1
36520,train-09619.jpg,train-18944.jpg,2,8,0
36521,train-15889.jpg,train-17040.jpg,1,8,1
36522,train-06279.jpg,train-23403.jpg,7,3,0
36523,test-06230.jpg,test-04183.jpg,6,4,0
36524,train-30646.jpg,train-28588.jpg,2,4,4
36525,test-07560.jpg,test-00091.jpg,3,7,0
36526,test-08120.jpg,train-00440.jpg,8,0,2
36527,train-15695.jpg,train-11757.jpg,5,4,1
36528,train-09911.jpg,train-30127.jpg,5,5,0
36529,test-03656.jpg,test-04427.jpg,1,5,4
36530,train-27776.jpg,train-21186.jpg,1,7,2
36531,test-02760.jpg,train-16532.jpg,9,1,0
36532,test-00912.jpg,train-26914.jpg,2,8,0
36533,train-22242.jpg,train-06275.jpg,10,0,0
36534,train-24886.jpg,train-06467.jpg,7,3,0
36535,train-22489.jpg,train-01492.jpg,7,3,0
36536,train-22376.jpg,train-11483.jpg,3,4,3
36537,train-25847.jpg,train-16692.jpg,4,5,1
36538,test-01795.jpg,train-31426.jpg,4,6,0
36539,train-01031.jpg,train-11382.jpg,7,3,0
36540,test-03306.jpg,train-07674.jpg,8,1,1
36541,test-02307.jpg,train-00404.jpg,1,9,0
36542,train-26942.jpg,train-12753.jpg,9,1,0
36543,train-32100.jpg,test-05434.jpg,4,6,0
36544,train-18990.jpg,test-02617.jpg,10,0,0
36545,train-22676.jpg,train-07587.jpg,2,8,0
36546,train-16755.jpg,train-21708.jpg,10,0,0
36547,train-22271.jpg,train-06700.jpg,0,10,0
36548,train-14686.jpg,train-01740.jpg,7,3,0
36549,train-09683.jpg,test-02458.jpg,5,2,3
36550,train-23614.jpg,train-25628.jpg,6,1,3
36551,train-18092.jpg,train-31622.jpg,1,8,1
36552,test-08024.jpg,train-31465.jpg,5,5,0
36553,train-28361.jpg,train-01019.jpg,7,3,0
36554,test-03876.jpg,train-18291.jpg,1,6,3
36555,train-16376.jpg,train-07567.jpg,4,2,4
36556,train-09391.jpg,train-09878.jpg,3,7,0
36557,train-02958.jpg,train-20904.jpg,4,5,1
36558,train-09678.jpg,train-14093.jpg,0,10,0
36559,train-05651.jpg,train-24137.jpg,0,10,0
36560,train-18107.jpg,test-05417.jpg,3,7,0
36561,train-10306.jpg,test-07118.jpg,3,2,5
36562,train-02920.jpg,train-09245.jpg,9,1,0
36563,test-02098.jpg,train-00806.jpg,3,6,1
36564,train-30302.jpg,train-30004.jpg,8,2,0
36565,train-26154.jpg,train-03351.jpg,5,3,2
36566,train-25104.jpg,train-11718.jpg,7,3,0
36567,train-15597.jpg,train-06927.jpg,5,3,2
36568,test-02079.jpg,test-01284.jpg,7,1,2
36569,test-05197.jpg,train-31736.jpg,0,6,4
36570,train-27645.jpg,train-14603.jpg,8,1,1
36571,test-02224.jpg,test-02433.jpg,1,4,5
36572,train-14704.jpg,train-31140.jpg,2,8,0
36573,train-10555.jpg,train-05454.jpg,4,5,1
36574,test-01499.jpg,test-03401.jpg,10,0,0
36575,train-10024.jpg,train-16494.jpg,0,9,1
36576,train-16142.jpg,train-19097.jpg,0,10,0
36577,train-31529.jpg,train-24861.jpg,7,2,1
36578,train-08346.jpg,test-05481.jpg,5,1,4
36579,train-00490.jpg,train-19285.jpg,5,5,0
36580,train-22592.jpg,train-20002.jpg,6,3,1
36581,test-07778.jpg,train-03671.jpg,8,0,2
36582,train-22539.jpg,train-08017.jpg,2,7,1
36583,train-29877.jpg,train-16699.jpg,1,9,0
36584,train-28881.jpg,train-15388.jpg,3,6,1
36585,train-15592.jpg,train-26217.jpg,1,9,0
36586,train-29501.jpg,train-30412.jpg,4,3,3
36587,train-10190.jpg,train-00969.jpg,1,9,0
36588,train-17391.jpg,train-03460.jpg,0,10,0
36589,train-29754.jpg,train-21560.jpg,1,7,2
36590,train-31871.jpg,train-18790.jpg,3,7,0
36591,train-26592.jpg,train-04847.jpg,8,2,0
36592,test-05552.jpg,train-03685.jpg,2,3,5
36593,train-00751.jpg,test-05142.jpg,10,0,0
36594,train-31269.jpg,train-17304.jpg,4,5,1
36595,train-19195.jpg,train-31864.jpg,2,3,5
36596,train-13367.jpg,test-00280.jpg,10,0,0
36597,train-15856.jpg,test-03298.jpg,9,1,0
36598,test-07526.jpg,test-00010.jpg,7,3,0
36599,train-17502.jpg,train-18476.jpg,2,8,0
36600,train-07950.jpg,train-20018.jpg,0,9,1
36601,test-00543.jpg,test-04739.jpg,2,8,0
36602,test-02144.jpg,train-21905.jpg,9,1,0
36603,test-01077.jpg,train-27499.jpg,0,5,5
36604,train-25992.jpg,test-02511.jpg,6,3,1
36605,train-10857.jpg,train-17387.jpg,6,4,0
36606,test-02307.jpg,train-26430.jpg,1,6,3
36607,train-11016.jpg,train-19579.jpg,1,9,0
36608,train-14442.jpg,train-13907.jpg,2,7,1
36609,train-00993.jpg,test-00269.jpg,8,2,0
36610,train-06244.jpg,train-26794.jpg,0,10,0
36611,test-05229.jpg,train-25742.jpg,2,8,0
36612,train-02779.jpg,train-15565.jpg,10,0,0
36613,train-17992.jpg,train-09306.jpg,0,10,0
36614,train-25891.jpg,test-03831.jpg,8,0,2
36615,train-04132.jpg,train-19640.jpg,0,10,0
36616,train-17590.jpg,train-27984.jpg,4,6,0
36617,train-31443.jpg,test-02759.jpg,4,6,0
36618,train-07209.jpg,train-22433.jpg,8,0,1
36619,train-12775.jpg,train-02951.jpg,4,6,0
36620,train-00563.jpg,train-28523.jpg,8,2,0
36621,test-03690.jpg,train-32367.jpg,5,5,0
36622,test-05386.jpg,test-03107.jpg,9,1,0
36623,train-26079.jpg,train-24991.jpg,5,5,0
36624,train-20649.jpg,train-20520.jpg,8,3,0
36625,train-20214.jpg,train-04312.jpg,1,9,0
36626,train-07509.jpg,test-00156.jpg,1,8,1
36627,test-05071.jpg,train-08493.jpg,0,10,0
36628,train-05387.jpg,train-23458.jpg,2,8,0
36629,train-27444.jpg,test-05804.jpg,0,9,1
36630,test-06415.jpg,train-13662.jpg,2,4,3
36631,train-22410.jpg,train-29069.jpg,2,7,1
36632,train-15557.jpg,train-07221.jpg,4,1,5
36633,train-00617.jpg,train-00938.jpg,6,1,3
36634,test-05951.jpg,train-29769.jpg,9,1,0
36635,test-07706.jpg,test-02377.jpg,1,9,0
36636,train-32086.jpg,train-11698.jpg,0,9,1
36637,train-19056.jpg,train-24828.jpg,1,6,3
36638,train-04845.jpg,train-30978.jpg,5,5,0
36639,train-15156.jpg,test-05778.jpg,1,9,0
36640,train-26716.jpg,train-29799.jpg,4,4,2
36641,train-29440.jpg,train-16861.jpg,1,9,0
36642,train-08546.jpg,train-16786.jpg,9,1,0
36643,train-18307.jpg,train-22089.jpg,7,2,1
36644,train-16425.jpg,train-30622.jpg,4,6,0
36645,train-20383.jpg,train-12779.jpg,2,4,4
36646,train-26816.jpg,train-20476.jpg,7,3,0
36647,train-11484.jpg,train-02232.jpg,1,9,0
36648,test-00586.jpg,train-00905.jpg,1,9,0
36649,train-12508.jpg,train-21625.jpg,9,0,1
36650,train-19297.jpg,train-04508.jpg,5,5,0
36651,test-06312.jpg,train-04242.jpg,7,3,0
36652,train-15021.jpg,train-31940.jpg,0,7,3
36653,train-32540.jpg,train-10297.jpg,0,10,0
36654,test-06787.jpg,train-29448.jpg,5,3,2
36655,train-02239.jpg,train-03260.jpg,9,1,0
36656,test-05192.jpg,train-12590.jpg,1,8,1
36657,train-02264.jpg,train-31075.jpg,1,9,0
36658,train-11941.jpg,train-28336.jpg,9,1,0
36659,train-15553.jpg,train-19754.jpg,2,7,1
36660,train-19101.jpg,test-02476.jpg,5,5,0
36661,train-28867.jpg,train-00973.jpg,4,6,0
36662,train-23368.jpg,train-30412.jpg,5,0,5
36663,train-09020.jpg,test-03836.jpg,1,9,0
36664,train-00374.jpg,test-00674.jpg,0,5,5
36665,train-29562.jpg,train-16258.jpg,1,9,0
36666,test-05291.jpg,test-07575.jpg,10,0,0
36667,train-17525.jpg,train-13849.jpg,0,10,0
36668,train-00914.jpg,train-07569.jpg,1,9,0
36669,train-14946.jpg,test-03711.jpg,6,1,3
36670,train-10959.jpg,train-17267.jpg,3,3,4
36671,test-01874.jpg,train-21126.jpg,1,5,4
36672,test-07109.jpg,train-02577.jpg,4,6,0
36673,train-29682.jpg,train-00226.jpg,1,9,0
36674,train-25761.jpg,test-05023.jpg,7,2,1
36675,train-17517.jpg,train-03027.jpg,1,9,0
36676,train-24746.jpg,train-26601.jpg,1,9,0
36677,train-03487.jpg,test-00667.jpg,9,1,0
36678,train-12242.jpg,train-19862.jpg,8,2,0
36679,train-11268.jpg,train-03976.jpg,3,2,5
36680,train-24501.jpg,train-12767.jpg,7,2,1
36681,train-27429.jpg,train-18963.jpg,8,2,0
36682,train-23151.jpg,train-07619.jpg,1,5,4
36683,train-03367.jpg,train-22013.jpg,7,0,3
36684,train-23176.jpg,train-03273.jpg,4,2,3
36685,train-02602.jpg,train-02303.jpg,2,7,1
36686,test-00840.jpg,train-18515.jpg,1,9,0
36687,train-08951.jpg,train-10261.jpg,7,3,0
36688,train-11978.jpg,train-09916.jpg,2,8,0
36689,train-13392.jpg,train-02003.jpg,8,2,0
36690,train-01137.jpg,train-10339.jpg,2,8,0
36691,train-26439.jpg,train-29906.jpg,1,6,3
36692,train-27884.jpg,train-15107.jpg,2,6,2
36693,test-03593.jpg,train-11742.jpg,5,3,2
36694,train-13507.jpg,train-25263.jpg,6,4,0
36695,test-04635.jpg,train-08314.jpg,4,6,0
36696,train-08044.jpg,train-06974.jpg,1,9,0
36697,train-05000.jpg,train-19055.jpg,9,1,0
36698,train-08507.jpg,train-00447.jpg,5,2,3
36699,test-03084.jpg,train-20916.jpg,7,3,0
36700,train-24082.jpg,train-08843.jpg,2,8,0
36701,test-07824.jpg,train-17358.jpg,5,3,2
36702,train-32208.jpg,test-04140.jpg,2,7,1
36703,train-22676.jpg,train-22920.jpg,7,2,1
36704,train-17728.jpg,train-14592.jpg,2,7,1
36705,train-24012.jpg,test-01863.jpg,1,5,4
36706,test-04401.jpg,train-20595.jpg,0,10,0
36707,train-04951.jpg,train-07958.jpg,4,3,3
36708,train-17296.jpg,train-18848.jpg,2,7,1
36709,train-18178.jpg,train-26921.jpg,7,3,0
36710,train-05158.jpg,train-06279.jpg,1,9,0
36711,test-00041.jpg,test-01442.jpg,0,10,0
36712,train-32032.jpg,train-17094.jpg,8,2,0
36713,train-17002.jpg,train-29763.jpg,6,4,0
36714,train-29433.jpg,train-23966.jpg,1,9,0
36715,test-01166.jpg,train-15529.jpg,2,6,2
36716,train-05001.jpg,test-05254.jpg,1,9,0
36717,train-16259.jpg,train-17604.jpg,4,4,2
36718,train-04194.jpg,train-32519.jpg,7,3,0
36719,test-07866.jpg,test-04514.jpg,3,6,1
36720,test-04047.jpg,test-05406.jpg,0,10,0
36721,test-06746.jpg,train-32076.jpg,9,1,0
36722,train-18080.jpg,train-31792.jpg,6,5,0
36723,train-03718.jpg,train-01014.jpg,0,10,0
36724,train-13332.jpg,train-03644.jpg,6,3,1
36725,train-26095.jpg,train-26412.jpg,4,4,2
36726,train-00483.jpg,train-00582.jpg,3,6,1
36727,train-05036.jpg,train-17389.jpg,5,4,1
36728,train-25378.jpg,train-01289.jpg,0,7,3
36729,train-20460.jpg,train-24554.jpg,1,9,0
36730,train-01712.jpg,train-28210.jpg,0,10,0
36731,train-10203.jpg,train-20750.jpg,3,7,0
36732,train-26739.jpg,test-06099.jpg,8,2,0
36733,train-18157.jpg,train-22424.jpg,1,9,0
36734,test-06227.jpg,train-27457.jpg,10,0,0
36735,train-10828.jpg,train-28209.jpg,1,9,0
36736,train-23738.jpg,train-27233.jpg,1,9,0
36737,train-25537.jpg,train-04115.jpg,3,5,2
36738,train-24966.jpg,test-01878.jpg,10,0,0
36739,train-25541.jpg,train-16540.jpg,5,4,1
36740,train-14496.jpg,train-08519.jpg,7,3,0
36741,train-11556.jpg,train-23377.jpg,0,9,1
36742,train-07391.jpg,test-02088.jpg,4,6,0
36743,train-23512.jpg,test-05533.jpg,1,9,0
36744,test-04849.jpg,train-05164.jpg,4,5,1
36745,train-15916.jpg,train-23632.jpg,4,6,0
36746,test-07627.jpg,train-25211.jpg,6,1,3
36747,train-03410.jpg,train-17539.jpg,3,7,0
36748,test-02022.jpg,train-12774.jpg,1,9,0
36749,train-15397.jpg,train-24027.jpg,5,3,2
36750,train-02498.jpg,train-30310.jpg,3,7,0
36751,train-17259.jpg,train-19483.jpg,2,8,0
36752,train-04552.jpg,train-18914.jpg,6,2,2
36753,train-22987.jpg,train-10276.jpg,0,10,0
36754,train-24246.jpg,train-16992.jpg,4,4,2
36755,test-03770.jpg,train-22936.jpg,3,2,5
36756,train-07531.jpg,test-06091.jpg,3,7,0
36757,train-20989.jpg,test-05750.jpg,2,5,3
36758,test-02317.jpg,train-26129.jpg,3,7,0
36759,test-05754.jpg,train-09681.jpg,0,10,0
36760,train-02122.jpg,test-00305.jpg,1,9,0
36761,test-02611.jpg,test-01945.jpg,1,9,0
36762,test-04902.jpg,train-20584.jpg,4,5,1
36763,train-32321.jpg,train-31459.jpg,9,1,0
36764,train-11866.jpg,train-20938.jpg,3,4,3
36765,train-30523.jpg,test-06919.jpg,7,3,0
36766,train-07583.jpg,train-00811.jpg,0,10,0
36767,train-03002.jpg,train-25923.jpg,8,2,0
36768,train-25596.jpg,test-03024.jpg,1,8,1
36769,train-22336.jpg,train-18290.jpg,3,5,2
36770,train-22813.jpg,train-13370.jpg,10,0,0
36771,train-28433.jpg,train-10371.jpg,3,6,1
36772,test-06078.jpg,train-14271.jpg,7,0,3
36773,train-22032.jpg,train-13940.jpg,3,2,4
36774,train-08940.jpg,test-07191.jpg,3,7,0
36775,train-29694.jpg,train-21262.jpg,9,1,0
36776,train-02880.jpg,train-06050.jpg,9,1,0
36777,train-04533.jpg,train-31496.jpg,5,5,0
36778,train-07292.jpg,test-02647.jpg,10,0,0
36779,train-14244.jpg,train-19082.jpg,8,1,1
36780,test-04888.jpg,train-16990.jpg,3,7,0
36781,train-13814.jpg,train-14410.jpg,0,10,0
36782,train-01724.jpg,train-30524.jpg,0,7,3
36783,train-24010.jpg,test-07235.jpg,5,5,0
36784,train-29920.jpg,train-14004.jpg,5,4,1
36785,train-16174.jpg,train-07523.jpg,4,2,4
36786,train-14767.jpg,train-09616.jpg,5,0,4
36787,train-31164.jpg,test-07046.jpg,1,9,0
36788,train-22909.jpg,test-03981.jpg,1,7,2
36789,train-10235.jpg,train-17239.jpg,2,8,0
36790,train-22152.jpg,train-32166.jpg,3,4,3
36791,train-28978.jpg,train-22682.jpg,2,7,2
36792,train-08761.jpg,test-07704.jpg,8,2,0
36793,train-28803.jpg,test-03738.jpg,1,9,0
36794,train-22802.jpg,test-02088.jpg,5,2,3
36795,train-30707.jpg,train-04975.jpg,6,3,1
36796,train-16386.jpg,train-03279.jpg,3,6,1
36797,train-16035.jpg,train-04646.jpg,2,6,2
36798,train-18764.jpg,test-06560.jpg,4,4,2
36799,test-06618.jpg,test-04183.jpg,2,5,3
36800,train-22566.jpg,train-12335.jpg,4,6,0
36801,train-26709.jpg,train-24907.jpg,10,0,0
36802,train-15140.jpg,train-14378.jpg,0,9,1
36803,train-09968.jpg,test-04354.jpg,7,0,3
36804,test-05850.jpg,train-03591.jpg,8,1,1
36805,train-26374.jpg,test-02006.jpg,6,4,0
36806,train-11787.jpg,train-23916.jpg,8,2,0
36807,train-03664.jpg,train-01468.jpg,0,9,1
36808,train-14244.jpg,train-07009.jpg,6,0,3
36809,test-01224.jpg,train-03316.jpg,1,5,4
36810,train-22504.jpg,train-31192.jpg,4,1,5
36811,train-25192.jpg,train-15967.jpg,8,2,0
36812,train-01924.jpg,test-00718.jpg,10,0,0
36813,train-08620.jpg,test-04367.jpg,2,8,0
36814,train-08462.jpg,train-26613.jpg,4,6,0
36815,train-16001.jpg,train-03723.jpg,8,2,0
36816,train-10038.jpg,train-24663.jpg,2,7,1
36817,train-31524.jpg,train-15942.jpg,7,2,1
36818,train-21167.jpg,train-09154.jpg,5,5,0
36819,train-21901.jpg,test-07184.jpg,0,7,3
36820,train-21494.jpg,train-13701.jpg,2,7,1
36821,train-29406.jpg,test-00951.jpg,0,9,1
36822,train-29986.jpg,train-28428.jpg,8,2,0
36823,train-15889.jpg,train-19253.jpg,0,8,2
36824,train-06491.jpg,train-28858.jpg,3,3,4
36825,train-01258.jpg,train-21561.jpg,3,0,6
36826,train-15980.jpg,train-10092.jpg,3,7,0
36827,train-26519.jpg,train-25810.jpg,5,5,0
36828,test-01574.jpg,train-20482.jpg,5,3,2
36829,train-07065.jpg,train-24280.jpg,9,1,0
36830,train-18791.jpg,train-29406.jpg,5,0,4
36831,test-07734.jpg,train-03898.jpg,10,0,0
36832,train-06813.jpg,train-16387.jpg,1,9,0
36833,train-17828.jpg,train-08614.jpg,3,7,0
36834,train-09377.jpg,train-14339.jpg,2,8,0
36835,train-01435.jpg,train-26144.jpg,0,8,2
36836,train-27167.jpg,test-00240.jpg,3,7,0
36837,train-03876.jpg,train-18736.jpg,9,1,0
36838,train-20444.jpg,test-06499.jpg,1,9,0
36839,train-25363.jpg,train-12162.jpg,2,6,2
36840,test-01457.jpg,test-07659.jpg,1,9,0
36841,train-27150.jpg,train-23759.jpg,8,1,1
36842,test-05872.jpg,train-13220.jpg,0,10,0
36843,train-14560.jpg,train-17308.jpg,1,9,0
36844,train-07730.jpg,train-20977.jpg,3,7,0
36845,train-27772.jpg,test-05615.jpg,1,8,1
36846,test-04266.jpg,train-29581.jpg,0,6,4
36847,train-17597.jpg,train-14178.jpg,8,0,2
36848,train-29554.jpg,test-06801.jpg,4,4,2
36849,train-26821.jpg,test-07859.jpg,1,8,2
36850,test-04130.jpg,train-03711.jpg,3,6,1
36851,train-23679.jpg,train-22972.jpg,4,3,4
36852,train-28265.jpg,test-04281.jpg,5,3,2
36853,test-06952.jpg,train-12710.jpg,5,4,1
36854,test-04047.jpg,test-02222.jpg,4,6,0
36855,test-02319.jpg,test-04669.jpg,1,9,0
36856,train-08363.jpg,train-05381.jpg,9,1,0
36857,train-24285.jpg,train-06489.jpg,3,7,0
36858,train-28571.jpg,train-11726.jpg,7,2,1
36859,train-17683.jpg,train-04886.jpg,1,5,4
36860,train-09915.jpg,train-31909.jpg,1,8,1
36861,train-15080.jpg,test-00280.jpg,4,5,1
36862,train-13139.jpg,test-08083.jpg,9,1,0
36863,train-02800.jpg,train-04700.jpg,0,8,2
36864,train-09402.jpg,train-07582.jpg,6,3,1
36865,train-04401.jpg,train-05651.jpg,8,0,2
36866,test-06411.jpg,train-18421.jpg,6,2,2
36867,train-20868.jpg,test-00791.jpg,1,9,0
36868,train-07119.jpg,train-11502.jpg,10,0,0
36869,train-08562.jpg,train-06099.jpg,4,3,3
36870,test-06667.jpg,test-01009.jpg,5,5,0
36871,train-16481.jpg,test-03743.jpg,1,5,4
36872,train-04448.jpg,train-21478.jpg,7,2,1
36873,train-30174.jpg,test-04722.jpg,1,9,0
36874,train-24045.jpg,train-18560.jpg,0,10,0
36875,train-16600.jpg,train-27255.jpg,4,2,4
36876,test-03974.jpg,train-26933.jpg,1,8,1
36877,train-10474.jpg,train-02881.jpg,0,1,9
36878,test-00959.jpg,train-11411.jpg,1,9,0
36879,train-27123.jpg,train-29792.jpg,8,2,0
36880,train-16314.jpg,train-17310.jpg,2,8,0
36881,train-00823.jpg,train-11728.jpg,0,10,0
36882,train-24966.jpg,train-32081.jpg,10,0,0
36883,train-00372.jpg,test-00760.jpg,10,0,0
36884,train-12487.jpg,train-20522.jpg,5,3,2
36885,train-20468.jpg,train-19139.jpg,3,6,1
36886,train-15546.jpg,test-03886.jpg,0,10,0
36887,train-18659.jpg,train-25840.jpg,9,1,0
36888,train-30951.jpg,train-18472.jpg,1,9,0
36889,train-03975.jpg,test-05918.jpg,7,1,2
36890,train-05542.jpg,train-10826.jpg,9,0,1
36891,train-17590.jpg,train-10835.jpg,7,2,1
36892,test-04032.jpg,test-04367.jpg,0,7,3
36893,train-03138.jpg,train-31802.jpg,0,10,0
36894,train-24179.jpg,train-02035.jpg,4,3,3
