row,image1,image2,win1,win2,tie
2513,6667262cede8ecc1.jpeg,e6a7679ba4ccb185.jpeg,2,5,3
2514,4666e2ca657674bc.jpeg,b199bd95998d9d9d.png,0,10,0
2515,3230202633db714e.jpeg,494c4c4c86925b0c.jpeg,1,5,4
2516,662e0c63a377fe7e.jpeg,f3e7e7e5e7c5e1ee.jpeg,7,1,2
2517,3432390eb6881e92.jpeg,7969c94b656e3670.jpeg,0,10,0
2518,4511303e7a5b5b52.jpeg,6dd2da4cca8f0727.jpeg,9,1,0
2519,3d3f276c75b5bebe.png,a7e7e6f5c0c3d1b4.jpeg,0,10,0
2520,9435ff9b1d54161b.jpeg,d9bcdab19dc3717b.jpeg,3,7,0
2521,9943534242484a4a.png,c381931504c090e4.jpeg,10,0,0
2522,d0e0f0d2596c3797.jpeg,d44848626458f874.jpeg,0,10,0
2523,81c2c888c0f0700f.jpeg,98787cec62269686.jpeg,6,2,2
2524,6c3e3a79f9f2f878.jpeg,98bb382dcf514545.jpeg,10,0,0
2525,3692ce4658399a37.jpeg,c10b98883a305199.jpeg,1,7,2
2526,a6213b2b23716969.jpeg,d969f9db9a86a446.jpeg,0,10,0
2527,94545696f1e81c98.jpeg,f099d64e4bdb4b5b.jpeg,10,0,0
2528,a02434302094a2a2.jpeg,bf65c51989c69959.jpeg,2,5,3
2529,087666ea903d7856.jpeg,f1f9bb577423306c.jpeg,0,5,5
2530,018dccce3cdcf6b2.jpeg,0c0c185441515818.jpeg,8,2,0
2531,120919c84e987018.jpeg,e02094c45cf1e1f1.jpeg,10,0,0
2532,c4d0c8e524a6b4d8.jpeg,f2fafcb8da2920e4.jpeg,9,0,1
2533,656769a99cb3a5ac.jpeg,b4b477367563a6b6.jpeg,10,0,0
2534,6673f3ce4ef7dddd.jpeg,900dadcc8f25092c.jpeg,10,0,0
2535,5f66b66c6667e13d.jpeg,d8ecb8d8b292c3a1.jpeg,5,3,2
2536,14e4a4f9f1e7d3fb.jpeg,beaeb3998fcff1fc.jpeg,0,10,0
2537,3634246670389c98.jpeg,d9cd9c1e38302500.jpeg,10,0,0
2538,3e1331319939143c.png,a1408f9b16323535.jpeg,10,0,0
2539,694c760ea727868a.jpeg,f1c4e1735724b0cc.jpeg,10,0,0
2540,4cb1b1287353131b.jpeg,88dcccf9eb4ecc83.jpeg,1,9,0
2541,0420b130c7b4664f.jpeg,c1c189a8d8d8b07a.jpeg,0,10,0
2542,74706b4b040b43a9.jpeg,cc7c789291a2b252.jpeg,10,0,0
2543,64271bd8d8707171.jpeg,c0d049cb68a32000.jpeg,2,8,0
2544,cdcd850903c43680.jpeg,e9e199d9d0bcfcfc.jpeg,3,7,0
2545,9b593939f9f9f155.jpeg,9c9eb6b67bdb3327.jpeg,3,5,2
2546,2d6371732390d1d6.jpeg,8fcbaf8b68e58482.jpeg,0,10,0
2547,14070706367b8727.jpeg,d3478ebc82ce3609.jpeg,9,0,1
2548,c480e060e2666c6c.jpeg,f0f4c56c1c98519b.jpeg,2,1,7
2549,070f0c0d5d142f00.jpeg,c0d049cb68a32000.jpeg,3,7,0
2550,68405eacb44272c2.jpeg,ffdef9f17138d8d0.jpeg,10,0,0
2551,c7722c9e984ce86c.jpeg,cdcd850903c43680.jpeg,4,6,0
2552,9f8f86a7b312c4e5.jpeg,df7f3f7f253b346c.jpeg,10,0,0
2553,8ce666859cdc4ace.jpeg,b6db972f5647060f.jpeg,10,0,0
2554,5b59266e6a621337.jpeg,bf65c51989c69959.jpeg,4,2,4
2555,5e7b230aca4e9fbc.jpeg,6ef4b32b69e8d853.jpeg,9,0,1
2556,616175f1f939a596.jpeg,c2f2b3e62031b5d3.jpeg,5,2,3
2557,0006213919193c6c.jpeg,395df9ececcc2346.jpeg,0,9,1
2558,375f7c1e33d5cc68.jpeg,726243928383b2d2.jpeg,0,10,0
2559,d3d2daf284b07838.jpeg,e1b1e9ed676dcea9.jpeg,9,0,1
2560,d69009b1c1c4d8c0.jpeg,fefefddce3933ab1.jpeg,9,1,0
2561,3ff7d797073363b7.jpeg,9b593939f9f9f155.jpeg,5,3,2
2562,d44848626458f874.jpeg,f4f4f0f967f8193c.jpeg,10,0,0
2563,68b1bdac2c56929c.jpeg,f862365d2c343e32.jpeg,9,1,0
2564,ecccc2cb491f7a78.jpeg,f0ccebc1c1cbcecc.jpeg,2,7,1
2565,03879c302675f74f.jpeg,243052736078adec.jpeg,10,0,0
2566,486c2a898c8a8b8a.jpeg,86060e1313525b10.jpeg,7,1,2
2567,9f8f95b136672383.jpeg,f0385c4ccc6cdce4.jpeg,9,1,0
2568,136ba3838680d0c0.jpeg,9539796523a32722.jpeg,0,10,0
2569,200062781c870006.jpeg,313339f939a6a343.jpeg,10,0,0
2570,68703676d68e2d6f.jpeg,cfec2dc9c8d05968.jpeg,1,9,0
2571,c8d952d6c353d398.jpeg,f0f2e0606012f2f8.jpeg,6,1,3
2572,9999d149f95b31b9.jpeg,dbdbfbdbdedecedc.jpeg,9,0,1
2573,79f9e9e1e4741c60.jpeg,8fc200d9dd1c6c32.jpeg,3,7,0
2574,1715171f3dcab42b.jpeg,6868263d353d6963.jpeg,0,10,0
2575,767513bb63b546c7.jpeg,d8d8f8b8405273f3.jpeg,4,2,4
2576,482c9f8f972a2606.jpeg,dedfdf3fceae6c6e.jpeg,0,10,0
2577,636571575d155553.jpeg,b5fdf4e766d1a0a6.jpeg,7,3,0
2578,0a6d6eebe9cce2e3.jpeg,6de9f8e0e98d9999.jpeg,0,8,2
2579,1399e8eae27b6458.jpeg,dc5a5e8f7c63c2d6.jpeg,0,10,0
2580,032353c6e6ea6a9e.jpeg,5a5ae5d6c88ca048.jpeg,5,4,1
2581,104e4e88c8c2eb30.jpeg,188e9a9f5f5f5e36.jpeg,10,0,0
2582,47ddbc7cda1b8549.png,c74683e339b9b830.jpeg,6,0,4
2583,707858d474cc8ca8.jpeg,7cdcd85c8d233331.jpeg,0,10,0
2584,030f0a1ae4b32363.jpeg,13a0abbb9eb9f6cc.jpeg,0,10,0
2585,340407178b880400.jpeg,70d0e49591c5c030.jpeg,10,0,0
2586,39bd94b3b393e4e0.jpeg,726243928383b2d2.jpeg,0,10,0
2587,c1c3a626b67767c7.jpeg,fcf8fecefcb466b6.jpeg,10,0,0
2588,1c74d180e6f0983c.jpeg,90d0e1f1891310f1.jpeg,9,1,0
2589,6878d899b5a9abf9.jpeg,a6c6c6be343898c5.jpeg,0,10,0
2590,48b19393b3725333.jpeg,dc5a5e8f7c63c2d6.jpeg,0,10,0
2591,90d0e1f1891310f1.jpeg,9b9b6e1f7aecf9e8.jpeg,1,9,0
2592,90186c3af0c02686.jpeg,b0f0b8b071f5c1f1.jpeg,1,7,2
2593,262465584c4c9e1e.jpeg,6667262cede8ecc1.jpeg,0,6,4
2594,26062333369699d8.jpeg,d6a696b6f7bb73b7.jpeg,8,2,0
2595,200062781c870006.jpeg,340c0e666e7a7226.jpeg,9,1,0
2596,8024cc948ca2a594.jpeg,f9f8fcadf6ecde34.jpeg,10,0,0
2597,5919392be9895343.jpeg,5de72ba98f62f3a3.jpeg,3,2,5
2598,4c4dc3a3ae7a72a1.jpeg,64a327232a4bdd5e.jpeg,1,9,0
2599,5b59266e6a621337.jpeg,a8acc6d3db1f7e4e.jpeg,1,7,2
2600,6270707169a13935.jpeg,c4c13c06f271c990.jpeg,10,0,0
2601,195b92ca2a270626.jpeg,7bcbe260f836b699.jpeg,10,0,0
2602,01000973e7e60044.jpeg,e07e929848c14367.jpeg,10,0,0
2603,20d69692acce30b5.jpeg,90706aece58909c8.jpeg,0,10,0
2604,c6d6e69716d69e8c.jpeg,fe8a24244d039ff8.jpeg,1,9,0
2605,212393d6d2926cdc.jpeg,8901e3995a6c95e3.jpeg,0,8,2
2606,7c6ceeeae1929a9c.jpeg,c4c13c06f271c990.jpeg,8,0,2
2607,b036a393272f5d03.jpeg,b1990f1bda0d1343.jpeg,2,6,2
2608,70d0e49591c5c030.jpeg,a3c7776f26674fdb.jpeg,4,6,0
2609,2fb36b491b1b8b0b.jpeg,bcb0c6901a137532.jpeg,0,10,0
2610,313339f939a6a343.jpeg,337b30b094dc4464.jpeg,0,5,5
2611,2e1613137a6e6587.jpeg,b3939b9b83828590.jpeg,0,10,0
2612,212393d6d2926cdc.jpeg,2f27c715189898a8.jpeg,0,9,1
2613,5d57170bac345ed5.jpeg,e36567e571b38a80.jpeg,1,9,0
2614,49c0c8482d3ca6e6.jpeg,a75558d8ac9c9c98.jpeg,0,10,0
2615,070f0c0d5d142f00.jpeg,6c688c4d60d14b29.jpeg,0,10,0
2616,beaeb3998fcff1fc.jpeg,cce863e360d89062.jpeg,4,6,0
2617,c8e092111969a9e9.jpeg,f0f4c56c1c98519b.jpeg,10,0,0
2618,4dc919332bd1c3d8.jpeg,d0603b9ba4a4e7cf.jpeg,0,3,7
2619,0c0842d0c8d199b9.jpeg,8901e3995a6c95e3.jpeg,1,9,0
2620,4bf1fd9d1eccf533.jpeg,cbe647cd4c31e284.jpeg,0,10,0
2621,8e9ccd6945492db9.png,e3c959b199e8627a.jpeg,10,0,0
2622,321b21233f9fecf9.jpeg,c0d049cb68a32000.jpeg,9,1,0
2623,0e3c183cb3888d3e.jpeg,854c921b0b565c33.jpeg,9,0,1
2624,6de9f8e0e98d9999.jpeg,7527a2a63c30da8e.jpeg,4,5,1
2625,80e0b0fcff37dfa6.jpeg,f3f9eca8a2f2f1e9.jpeg,1,8,1
2626,44004d4893990091.jpeg,5d57170bac345ed5.jpeg,10,0,0
2627,abcac3ff84673e0e.jpeg,d61416a2386af078.jpeg,6,4,0
2628,3d9dddcfcf573257.jpeg,7bcbe260f836b699.jpeg,8,0,2
2629,8492a0a0a32379e6.jpeg,a9c9e1c8f2a0cc4c.jpeg,7,0,3
2630,18191b7060044770.jpeg,1d0b20c05212496e.jpeg,10,0,0
2631,9858d878b8bd7c30.jpeg,d373cfff7f6f6f2d.jpeg,0,9,1
2632,94545696f1e81c98.jpeg,d44848626458f874.jpeg,9,1,0
2633,188e9a9f5f5f5e36.jpeg,dbcfd51531b4a663.jpeg,1,9,0
2634,65b5cb8a0a4a465a.jpeg,8d8d2d134cd6d1c3.jpeg,10,0,0
2635,9c96a268cc803676.png,d6888ec73918c965.jpeg,10,0,0
2636,e3e0f8d4cdce4640.jpeg,e98b2a3b0d1fb999.jpeg,9,1,0
2637,0719252465c9f4ee.jpeg,0c34dad8e0c43ccc.jpeg,0,10,0
2638,c4c13c06f271c990.jpeg,d89998b2d8903333.jpeg,10,0,0
2639,0e3c183cb3888d3e.jpeg,8383b3d318c3dc5c.jpeg,5,4,1
2640,131322a9c9e99000.jpeg,6e664b6c0e0f0b1b.jpeg,0,10,0
2641,6e664b6c0e0f0b1b.jpeg,cc7c789291a2b252.jpeg,10,0,0
2642,09e183d37b6f4d4e.jpeg,6279f9e5e16b4945.jpeg,3,6,1
2643,0c0c185441515818.jpeg,7bcbe260f836b699.jpeg,9,0,1
2644,41e737465b73b3f3.jpeg,e6e46461eced652d.jpeg,0,10,0
2645,293d0d278c56d2f0.jpeg,2dc9ccf4545595bd.jpeg,0,10,0
2646,4e0e0c4e423c292e.jpeg,b18119479772428d.jpeg,0,10,0
2647,1b7475cd406b3bbb.jpeg,8492a0a0a32379e6.jpeg,8,1,1
2648,05c54565ddd4b437.jpeg,263230143a312133.jpeg,2,8,0
2649,6d785ee7e2f8f8f2.jpeg,cccc9c5cdb49e263.jpeg,10,0,0
2650,2dc9ccf4545595bd.jpeg,a0e4671e2f6e39f9.jpeg,10,0,0
2651,212393d6d2926cdc.jpeg,e3f9f0e9a3a2b927.jpeg,0,9,1
2652,81c43131850a6619.jpeg,e448dc96c8373732.jpeg,0,10,0
2653,1e5988858aa6b694.jpeg,5a3465c949651fcf.jpeg,9,1,0
2654,1d3b3975672563a3.jpeg,d6d0ec64b4a7e34b.jpeg,10,0,0
2655,c565636d6dad6be5.jpeg,fce0c2c693cccccc.jpeg,0,8,2
2656,d4ec1583b8b07159.jpeg,e2c6861206b898e2.jpeg,0,9,1
2657,07e7e5c85cd73e33.jpeg,d0d4daf330d81450.jpeg,0,10,0
2658,00080424a6a32322.jpeg,d0d4daf330d81450.jpeg,0,10,0
2659,590332562fefc667.jpeg,bfbf2330644cccae.jpeg,10,0,0
2660,3f7d26f4c8c0c6c2.jpeg,7263e72689005359.png,0,6,4
2661,1f1f9e7dbffee2a0.jpeg,b4b477367563a6b6.jpeg,9,0,1
2662,2fb36b491b1b8b0b.jpeg,747071e0f0a928e1.jpeg,0,10,0
2663,30f65d09b132aae3.jpeg,c26a33a2aace746c.jpeg,0,10,0
2664,0e0e0e0c91382e18.jpeg,d0e0f0d2596c3797.jpeg,4,1,5
2665,061a512528898981.jpeg,ddd5c1d1914389bc.jpeg,9,0,1
2666,ca4c9d8d1d4c8f2d.jpeg,e46171f1b0f45514.jpeg,10,0,0
2667,09899d9a3267c823.jpeg,292199a931193945.jpeg,3,6,1
2668,392d24cc4cec84a5.jpeg,c0c1c3a7965396a6.jpeg,10,0,0
2669,b6db972f5647060f.jpeg,c04141c0c5013174.jpeg,9,0,1
2670,8c4fd93931381e17.jpeg,a8acc6d3db1f7e4e.jpeg,0,10,0
2671,3cac089e654b66b3.jpeg,c4c13c06f271c990.jpeg,3,7,0
2672,80e478393c9272dc.jpeg,e0324a66665c2a2c.jpeg,1,1,8
2673,02003726ce4f0002.jpeg,aa2042383d078aa9.jpeg,5,5,0
2674,91350f4f53190f07.jpeg,e46171f1b0f45514.jpeg,9,0,1
2675,b554515d55547c6b.jpeg,cf4fecc3c2e0c040.jpeg,9,0,1
2676,090c4c898b8f83c0.jpeg,e0c8d8c9c6d26526.jpeg,10,0,0
2677,00c0e63edacd4c51.jpeg,2de9686931c2eac0.jpeg,8,1,1
2678,86060e1313525b10.jpeg,e0e0c3e6d6d6a7dc.jpeg,0,1,9
2679,2f27c715189898a8.jpeg,e8c386b6c6f4b2b1.jpeg,10,0,0
2680,482c9f8f972a2606.jpeg,d0e8e8f8b86a484c.jpeg,0,9,1
2681,0787e6ac8c99699e.jpeg,19970f5be715dd9d.jpeg,10,0,0
2682,0c34dad8e0c43ccc.jpeg,1792bc2726757999.png,10,0,0
2683,6c2aee637f797beb.jpeg,90d0e1f1891310f1.jpeg,10,0,0
2684,68405eacb44272c2.jpeg,f1d3c1d1c5ebcb93.jpeg,10,0,0
2685,120919c84e987018.jpeg,494c4c4c86925b0c.jpeg,8,1,1
2686,8024cc948ca2a594.jpeg,c85b92908798d0f9.jpeg,10,0,0
2687,00c0e63edacd4c51.jpeg,6120874b05216e9c.jpeg,2,8,0
2688,32383cbdf5065646.jpeg,9c96a268cc803676.png,0,10,0
2689,32334efef09c8a90.jpeg,b7f3d69c3932cc30.jpeg,1,9,0
2690,109404061c69f6ea.jpeg,d5dddd5994dcd8a9.jpeg,0,10,0
2691,595b53dbc2e4ad67.jpeg,f4e6e4caca012aeb.jpeg,4,2,4
2692,00002020b4b8b026.jpeg,abcac3ff84673e0e.jpeg,0,10,0
2693,0a8a946d6eee9eb4.jpeg,72322a6e25645213.jpeg,2,6,2
2694,0e0e0e5627abdb81.jpeg,fefefddce3933ab1.jpeg,2,5,3
2695,4ac6cec4c94b4bcc.jpeg,cce863e360d89062.jpeg,0,10,0
2696,08006567257211b1.jpeg,81e1d191b0d0dbd3.jpeg,5,2,3
2697,0336724f27efcec7.jpeg,c9c5d0c88c9c99b5.jpeg,9,1,0
2698,79e9cc9c86849c92.jpeg,c8c8c88db2d0f0b0.jpeg,0,10,0
2699,1d3b3975672563a3.jpeg,f7e960e557e77f74.jpeg,10,0,0
2700,62763676a5d9e4c0.jpeg,ecccc2cb491f7a78.jpeg,3,4,3
2701,1f1f9e7dbffee2a0.jpeg,383f6565ef66ce1a.jpeg,3,7,0
2702,392d24cc4cec84a5.jpeg,dbdbfbdbdedecedc.jpeg,10,0,0
2703,c04141c0c5013174.jpeg,f0f2e0606012f2f8.jpeg,1,6,3
2704,87c7c7c7a4e56c6c.jpeg,b292b8e8c8e8d858.jpeg,10,0,0
2705,0a6d6eebe9cce2e3.jpeg,d26e2d51681909c0.jpeg,2,3,5
2706,1e96a6f3b83cf0f0.jpeg,3cb573b23e6edf62.jpeg,10,0,0
2707,4511303e7a5b5b52.jpeg,c8c8c88db2d0f0b0.jpeg,5,5,0
2708,80e478393c9272dc.jpeg,f2f6298ec6d62627.jpeg,0,10,0
2709,79e5e05afb535b73.jpeg,dad498595ab4f414.jpeg,10,0,0
2710,0c0ea5695be6eeec.jpeg,ba5c6e635c183428.jpeg,0,10,0
2711,20209294362d910c.jpeg,3e36368c91964c44.jpeg,3,6,1
2712,c85b92908798d0f9.jpeg,d8d8f8b8405273f3.jpeg,2,1,7
2713,39b99cea6070785c.jpeg,66268fab7b0f971f.jpeg,0,10,0
2714,3d3d1f6b2f3c6c2c.jpeg,99995351b0b0aaab.jpeg,6,3,1
2715,0e466f26d61a1865.jpeg,3e3e3cfc39397915.jpeg,9,1,0
2716,4d60525c3c3e3e66.jpeg,6dba8a16c6a606b6.jpeg,1,3,6
2717,78df3c6049d8b8fe.jpeg,9f9bb191d999ccdc.jpeg,0,10,0
2718,18003d5ee6f80069.jpeg,18d0c14ccdf39881.jpeg,0,5,5
2719,1c1b91b4326d71b9.jpeg,e8c386b6c6f4b2b1.jpeg,10,0,0
2720,0303906686b462e6.jpeg,8acb699686d7f080.jpeg,0,10,0
2721,b1990f1bda0d1343.jpeg,b38293a7a7c01153.jpeg,0,9,1
2722,78e2e1f08ccbcfd7.jpeg,87c7c7c7a4e56c6c.jpeg,0,10,0
2723,4089e5e46b478500.jpeg,82e168e961da0f0c.jpeg,7,2,1
2724,2409097c5693a719.jpeg,71d6948c98999696.jpeg,3,7,0
2725,6c3e3a79f9f2f878.jpeg,dbb3bf1f171f0e46.jpeg,10,0,0
2726,c3648683c3f5f5fa.jpeg,f67e3e9a9afefcd8.jpeg,0,10,0
2727,00c0cb9bd3f49494.jpeg,2dad94e4c4d95548.png,6,0,4
2728,86060e1313525b10.jpeg,f2d2b1b1cdcc2931.jpeg,0,10,0
2729,2dad94e4c4d95548.png,c4fa7ceef266660f.jpeg,2,6,2
2730,98787cec62269686.jpeg,d0d0d80c00846279.jpeg,0,8,2
2731,0682f2b6df97bb19.jpeg,b90fbab2224b4160.jpeg,5,2,3
2732,4089e5e46b478500.jpeg,595b53dbc2e4ad67.jpeg,7,3,0
2733,00cec6f3a1ebe8c6.jpeg,7263e72689005359.png,0,7,3
2734,bd2151b361d4cc15.jpeg,fbff65679bdef6fe.jpeg,6,2,2
2735,5071e1e8822e7051.jpeg,b97c3c3a6e2e32d2.jpeg,10,0,0
2736,243052736078adec.jpeg,3692ce4658399a37.jpeg,1,1,8
2737,3a96b6b2d3bc2ef0.jpeg,dada3c32a28666a6.jpeg,10,0,0
2738,109404061c69f6ea.jpeg,85e5e4cc4ccc9bcf.jpeg,1,7,2
2739,4cb1b1287353131b.jpeg,dfef8d998d8c894c.jpeg,10,0,0
2740,7327274717bc7258.jpeg,cec7e44cecb574e4.jpeg,0,10,0
2741,0048a799b1b1999d.jpeg,6673f3ce4ef7dddd.jpeg,1,9,0
2742,c353a477b6900a06.jpeg,eee8e1e0eacffdb4.jpeg,0,9,1
2743,118ba5717d4c0bd0.jpeg,62fa3434f170e8da.jpeg,0,10,0
2744,395df9ececcc2346.jpeg,ecccc2cb491f7a78.jpeg,7,2,1
2745,4146c73716b5b534.jpeg,938fcec35141d194.jpeg,2,7,1
2746,6270707169a13935.jpeg,f2d49475acf3c5dc.jpeg,10,0,0
2747,534b4b531313637a.jpeg,565ee81a95b5e424.jpeg,7,3,0
2748,68e0f0c8c8020105.jpeg,c04141c0c5013174.jpeg,10,0,0
2749,b9189c7c584252ec.jpeg,e1c4dc5868581018.jpeg,0,10,0
2750,243052736078adec.jpeg,beb85a4652f0747c.jpeg,0,6,4
2751,00c6495a5b5b4a2f.jpeg,222566421391a1a5.jpeg,4,2,4
2752,0336724f27efcec7.jpeg,b63705a4a7d3e5cb.jpeg,10,0,0
2753,c8e092111969a9e9.jpeg,e061d8902c299300.jpeg,10,0,0
2754,a9617aaef886b4c1.jpeg,da3212f6f0c86a6a.jpeg,0,10,0
2755,1130316048686460.jpeg,2fb36b491b1b8b0b.jpeg,2,4,4
2756,4b4bf1f7cecbd647.jpeg,c480e060e2666c6c.jpeg,8,1,1
2757,693978f0e0c9cdec.jpeg,fcf89f0d3c58aaab.jpeg,0,10,0
2758,3383a3a7c0511932.jpeg,3b36c73371715f7f.jpeg,10,0,0
2759,a4c4c28ce1e26060.jpeg,e3e3f2b1a2e24106.jpeg,4,4,2
2760,6438203030b4b070.jpeg,e62ebab5378381e0.jpeg,4,5,1
2761,32327350920144d4.jpeg,dedfdf3fceae6c6e.jpeg,4,6,0
2762,05c4c4f44a4cfeb6.jpeg,a8acc6d3db1f7e4e.jpeg,2,8,0
2763,6c688c4d60d14b29.jpeg,f2f2c8c8a8a8ecc4.jpeg,5,5,0
2764,c809098585c96dec.jpeg,d9c9d89c9c53c68e.jpeg,0,10,0
2765,0d2d6b6337971c2b.jpeg,2fb36b491b1b8b0b.jpeg,7,0,3
2766,6656d6d6585bd7b1.jpeg,8e16ec0e06220acc.jpeg,9,1,0
2767,16022086819c8283.jpeg,e4c6607931697676.jpeg,3,5,2
2768,0c0ea5695be6eeec.jpeg,70a0e4dc9d94d8d8.jpeg,0,10,0
2769,8a2aca552d8b552d.jpeg,fefefddce3933ab1.jpeg,2,2,6
2770,14e4a4f9f1e7d3fb.jpeg,c3648683c3f5f5fa.jpeg,8,0,2
2771,da1a393b3be7e0ec.jpeg,e3675e9a9b934cb0.jpeg,0,10,0
2772,c7e6e1cdad69e9ed.jpeg,dee77b95907909c0.jpeg,0,10,0
2773,6ef4b32b69e8d853.jpeg,fe8a24244d039ff8.jpeg,1,8,1
2774,23c2ecee6f7c34b6.jpeg,31395bf898aba686.jpeg,10,0,0
2775,2427c9d4b7c6988c.jpeg,88892f2733e7e3c7.jpeg,7,1,2
2776,8080bc9f97939c1c.jpeg,fef2f2e6cb99ac9b.jpeg,9,1,0
2777,d9f4924319000884.jpeg,f878f87ab9e9b82e.jpeg,10,0,0
2778,3830a3290c022868.jpeg,6673f3ce4ef7dddd.jpeg,0,10,0
2779,13a0abbb9eb9f6cc.jpeg,c1c189a8d8d8b07a.jpeg,1,9,0
2780,b0f0b8b071f5c1f1.jpeg,cdad4c5832b2126a.jpeg,8,0,2
2781,3f7574684cb97fd3.jpeg,ff7b3fdd9f1f3cf0.jpeg,1,7,2
2782,7432282c2c6dba92.jpeg,cdad4c5832b2126a.jpeg,0,1,9
2783,293d0d278c56d2f0.jpeg,c35361252d8fefef.jpeg,6,2,2
2784,711747e969e8c201.jpeg,e8c386b6c6f4b2b1.jpeg,10,0,0
2785,0c34dad8e0c43ccc.jpeg,caea2a9bca78748f.jpeg,2,8,0
2786,1a3b5c5cd83803f6.jpeg,b7b48dbc386300d8.jpeg,0,10,0
2787,60186868567e2c18.jpeg,d4ec1583b8b07159.jpeg,9,1,0
2788,6423337373c10f0e.jpeg,70d0e49591c5c030.jpeg,9,1,0
2789,3d3f276c75b5bebe.png,f099d64e4bdb4b5b.jpeg,4,2,4
2790,9b593939f9f9f155.jpeg,da97a5cd6c4cdedc.jpeg,5,4,1
2791,81c43131850a6619.jpeg,82961b229696c0fe.jpeg,3,5,2
2792,c5c64cf4d25291c0.jpeg,da9890d9cda736b7.jpeg,10,0,0
2793,6677f3cd3e7ef6fe.jpeg,81c2c888c0f0700f.jpeg,6,4,0
2794,3f838323b99f3f9c.png,8d81e2787cd6f354.jpeg,2,2,6
2795,cc7c789291a2b252.jpeg,e2c6861206b898e2.jpeg,4,5,1
2796,39bd94b3b393e4e0.jpeg,3d9dddcfcf573257.jpeg,8,1,1
2797,2e1613137a6e6587.jpeg,9d9032732531e8e0.jpeg,2,8,0
2798,0336724f27efcec7.jpeg,9858d878b8bd7c30.jpeg,10,0,0
2799,32327350920144d4.jpeg,fb9d7b8228694e4a.jpeg,10,0,0
2800,3db1a0941a26234b.jpeg,a8f2e0e078f8ce6b.jpeg,3,2,5
2801,5f66b66c6667e13d.jpeg,c959d1d19d9920e0.jpeg,3,4,3
2802,9a51313574c545cb.jpeg,9f8f86a7b312c4e5.jpeg,1,8,1
2803,133321a1613169cd.jpeg,d9d3d3768e8edb71.jpeg,3,6,1
2804,1d0b20c05212496e.jpeg,22089cd651c0e672.jpeg,7,0,3
2805,5b59266e6a621337.jpeg,8d0f0c6c64696961.png,0,10,0
2806,70d2c63612747e09.jpeg,f0b0b4a6dee6663e.jpeg,0,10,0
2807,0d2d6b6337971c2b.jpeg,2f4fdbf366e6cb0b.jpeg,3,7,0
2808,6868263d353d6963.jpeg,9539796523a32722.jpeg,0,10,0
2809,693978f0e0c9cdec.jpeg,86060e1313525b10.jpeg,1,6,3
2810,6673f3ce4ef7dddd.jpeg,f1b3f87cc0989d93.jpeg,10,0,0
2811,c9ddf4c480010343.jpeg,fa6c75ed6cd1d253.jpeg,3,5,2
2812,39b226323af3f1c0.jpeg,bebf3ab3f937ecfc.jpeg,10,0,0
2813,4511303e7a5b5b52.jpeg,6872f9f9a61e5074.jpeg,10,0,0
2814,44004d4893990091.jpeg,c99938305552565e.jpeg,10,0,0
2815,1e3cd0d83a55cdb2.jpeg,c809098585c96dec.jpeg,4,2,4
2816,091c168ecb36690c.jpeg,1cdcbceee296a6b4.jpeg,1,5,4
2817,333223191935c858.jpeg,6eb8f66266a2effc.jpeg,0,9,1
2818,171b333333331f37.jpeg,e8e8e6c6e4a6273e.jpeg,10,0,0
2819,a9af0b994163179a.jpeg,b7b48dbc386300d8.jpeg,0,10,0
2820,636571575d155553.jpeg,ff46645999c91836.jpeg,7,3,0
2821,32383cbdf5065646.jpeg,e56773139b29459f.jpeg,4,2,4
2822,08b7661e352ad515.jpeg,49c0c8482d3ca6e6.jpeg,6,3,1
2823,2d29aaf4f8f2d058.jpeg,3030321292b391ad.jpeg,6,2,2
2824,68703676d68e2d6f.jpeg,693978f0e0c9cdec.jpeg,5,2,3
2825,ca799dd9c2e94dec.jpeg,e8e8e6c6e4a6273e.jpeg,10,0,0
2826,7ce46978787b33d1.jpeg,94d6b64a8c940b20.jpeg,0,10,0
2827,79e5e05afb535b73.jpeg,b3939b9b83828590.jpeg,2,2,6
2828,47731ad387878383.jpeg,666eace66e29381d.jpeg,3,6,1
2829,0e466f26d61a1865.jpeg,93a6c84e29baf060.jpeg,10,0,0
2830,4bc09b1d64311107.jpeg,679ea1ec6c791d05.jpeg,10,0,0
2831,a72f4b591b4b5a52.jpeg,cdc92322855f7974.jpeg,10,0,0
2832,0e466f26d61a1865.jpeg,104e4e88c8c2eb30.jpeg,1,9,0
2833,90186c3af0c02686.jpeg,d61416a2386af078.jpeg,0,9,1
2834,65b5cb8a0a4a465a.jpeg,d0d4daf330d81450.jpeg,3,7,0
2835,a4a4a4b232b62c10.jpeg,b7c5d96869cbdadb.jpeg,1,1,8
2836,22672727040081c4.jpeg,3434799af2e20280.jpeg,4,6,0
2837,b6db972f5647060f.jpeg,e63c9884180c1d0d.jpeg,4,5,1
2838,30f65d09b132aae3.jpeg,d373cfff7f6f6f2d.jpeg,0,10,0
2839,999a929230d0d0b4.jpeg,a8f2e0e078f8ce6b.jpeg,1,2,7
2840,615f5660e22e4f26.jpeg,64a327232a4bdd5e.jpeg,0,9,1
2841,1f0cb49b5f3d3f3d.png,6c9891318da6a92c.jpeg,3,6,1
2842,a549596461ebd4fc.jpeg,adcecc011144b939.jpeg,1,8,1
2843,342015476e7f7e7f.jpeg,cf8f8fcfcfe7a76f.jpeg,0,8,2
